1,Cape Town,10000
2,Pretoria,20000
3,Pietermaritzburg,40000
4,Potchefstroom,50000
5,Bloemfontein,33333
6,Durban,44444
7,Grahamstown,55555
8,Stellenbosch,66666
9,Sandton,77777
10,Johannesburg,88888
11,Uitenhage,99999
12,Parkview,56356
13,Wynberg,36735
14,Bedfordview,22456
15,Parow,56788
16,Vanderbijlpark,69527
17,Middelburg,71893
18,Marshalltown,74259
19,East London,76625
20,Olifantsfontein,78991
21,Lynnwood,81357
22,Rosslyn,83723
23,Houghton,86089
24,Silverton,88455
25,Roggebaai,90821
26,Midrand,93186
27,Braamfontein,95552
28,Gaborone,97918
29,Waverley,100284
30,Parktown,102650
31,Hogsback,105016
32,Modderfontein,107382
33,Umhlanga Rocks,109748
34,Niamey,112114
35,Port-gentil,114480
36,Maputo,116846
37,Alger,119212
38,Faure,121578
39,Alice,123943
40,Medunsa,126309
41,Port Elizabeth,128675
42,Elsenburg,131041
43,Craighall,133407
44,Randburg,135773
45,Rivonia,138139
46,Claremont,140505
47,Honeydew,142871
48,Halfway House,145237
49,Centurion,147603
50,Umtata,149969
51,Westville,152335
52,Boksburg,154701
53,Pinetown,157066
54,Doornfontein,159432
55,Onderstepoort,161798
56,Greytown,164164
57,Overport,166530
58,Krugersdorp,168896
59,Menlo Park,171262
60,Korsten,173628
61,Sunnyside,175994
62,Roodepoort,178360
63,Tema,180726
64,Kumasi,183092
65,Takoradi,185458
66,Accra,187823
67,Algiers,190189
68,Laghouat,192555
69,Tizi Ouzou,194921
70,Chlef,197287
71,Blida,199653
72,Oran,202019
73,Tunis,204385
74,Ariana,206751
75,Radès,209117
76,Mohammadia,211483
77,Tanger,213849
78,Rabat,216215
79,Settat,218580
80,Casablanca,220946
81,Media,223312
82,Mansour,225678
83,Oujda,228044
84,Meknès,230410
85,El Jadida,232776
86,Agadir,235142
87,Anfa,237508
88,Mohammedia,239874
89,Tétouan,242240
90,Marrakech,244606
91,Cairo,246972
92,Alexandria,249337
93,Nairobi,251703
94,Eldoret,254069
95,Nyeri,256435
96,Mombasa,258801
97,Yaoundé,261167
98,Mbalmayo,263533
99,Douala,265899
100,Akwa,268265
101,Edéa,270631
102,Bafoussam,272997
103,Kempton Park,275363
104,Trust,277729
105,Walmer,280095
106,Elandsfontein,282460
107,Maraisburg,284826
108,Edenvale,287192
109,Dakar,289558
110,Kwaluseni,291924
111,Butterworth,294290
112,Bellville,296656
113,Welkom,299022
114,Harare,301388
115,Windhoek,303754
116,Lagos,306120
117,Abuja,308486
118,Saka,310852
119,Khartoum,313217
120,Isando,315583
121,Lusaka,317949
122,Ga-rankuwa,320315
123,Mmabatho,322681
124,Thohoyandou,325047
125,Ferndale,327413
126,New Germany,329779
127,Empangeni,332145
128,Vereeniging,334511
129,Martin,336877
130,Somerset West,339243
131,Bedford,341609
132,Bryanston,343974
133,Kloof,346340
134,Pinelands,348706
135,Germiston,351072
136,Stilbaai,353438
137,Arusha,355804
138,Pietersburg,358170
139,Newcastle,360536
140,Beacon Bay,362902
141,Westering,365268
142,Mbabane,367634
143,Waverly,370000
144,Witbank,372366
145,Morningside,374732
146,Primrose,377097
147,Hout Bay,379463
148,Lyndhurst,381829
149,Muizenberg,384195
150,Reduit,386561
151,Monument Park,388927
152,Antananarivo,391293
153,Saint-louis,393659
154,Makurdi,396025
155,Ghana,398391
156,Ondo,400757
157,Kogi,403123
158,Kenitra,405489
159,Owerri,407854
160,Port Harcourt,410220
161,Kaduna,412586
162,Tara,414952
163,Bamako,417318
164,Kayes,419684
165,Tlemcen,422050
166,Mascara,424416
167,Saïda,426782
168,Relizane,429148
169,Adrar,431514
170,Tindouf,433880
171,Constantine,436246
172,Annaba,438611
173,Batna,440977
174,Bejaïa,443343
175,Skikda,445709
176,Ramsis,448075
177,Luanda,450441
178,Sousse,452807
179,Monastir,455173
180,Béja,457539
181,Nabeul,459905
182,Belvédère,462271
183,Sfax,464637
184,Nasr,467003
185,Kasbah,469369
186,Manouba,471734
187,Kairouan,474100
188,Almaza,476466
189,Badr,478832
190,Fayoum,481198
191,Balyana,483564
192,Damanhour,485930
193,Menouf,488296
194,Mansoura,490662
195,Ziguinchor,493028
196,Guédiawaye,495394
197,Kolda,497760
198,Mbour,500126
199,Matam,502491
200,Nianing,504857
201,Joal,507223
202,Rufisque,509589
203,Touba,511955
204,Somone,514321
205,Massar,516687
206,Bargny,519053
207,Cambérène,521419
208,Ouakam,523785
209,Médina,526151
210,Hann,528517
211,Ikeja,530883
212,Port Louis,533248
213,Moliko,535614
214,Ouargla,537980
215,Médéa,540346
216,Djelfa,542712
217,Tipaza,545078
218,Béchar,547444
219,Peninsula,549810
220,Soshanguve,552176
221,Mundo,554542
222,Gîza,556908
223,Newlands,559274
224,Atlanta,561640
225,Ébolowa,564006
226,Site,566371
227,Ikoyi,568737
228,Parkhurst,571103
229,New Horizons,573469
230,Springs,575835
231,Constantia,578201
232,Curepipe,580567
233,Malherbes,582933
234,Malmesbury,585299
235,Woodlands,587665
236,Matsapha,590031
237,Roma,592397
238,Tzaneen,594763
239,Mowbray,597128
240,Rosebank,599494
241,Riebeek,601860
242,Oudtshoorn,604226
243,Edgemead,606592
244,Hatfield,608958
245,Capital Park,611324
246,Nelspruit,613690
247,Fichardtpark,616056
248,Northcliff,618422
249,Bishopscourt,620788
250,Laudium,623154
251,Garsfontein,625520
252,Lusaka,627885
253,Campbell,630251
254,Weltevreden,632617
255,Westdene,634983
256,Messina,637349
257,Benoni,639715
258,Mount Edgecombe,642081
259,Sauer,644447
260,Rustenburg,646813
261,North End,649179
262,Emerald Hill,651545
263,Mobeni,653911
264,Huguenot,656277
265,Brits,658643
266,Port Shepstone,661008
267,Kwa-zulu,663374
268,La Lucia,665740
269,Cheraga,668106
270,London,670472
271,Dar Es Salaam,672838
272,Juta,675204
273,Florida,677570
274,Swakopmund,679936
275,Blantyre,682302
276,Mwanza,684668
277,Tanga,687034
278,Ebène,689400
279,Goodlands,691765
280,Terre Rouge,694131
281,Triolet,696497
282,Beau Bassin,698863
283,Pereybèré,701229
284,Pailles,703595
285,Vacoas,705961
286,Walvisbaai,708327
287,Brakpan,710693
288,Zwartkop,713059
289,Fairland,715425
290,Ermelo,717791
291,Piton,720157
292,Albion,722522
293,Flacq,724888
294,Tanta,727254
295,Poste,729620
296,Smara,731986
297,Charga,734352
298,Salé,736718
299,Khemisset,739084
300,Nador,741450
301,Ouagadougou,743816
302,Banjul,746182
303,Fajara,748548
304,Tamale,750914
305,Makerere,753280
306,Adeogun,755645
307,Zamalek,758011
308,Dial,760377
309,Hurghada,762743
310,Kafr El Sheikh,765109
311,Damas,767475
312,Kafr El-sheikh,769841
313,Kafr El-zayat,772207
314,Fayyoum,774573
315,Malindi,776939
316,Zagazig,779305
317,Libreville,781671
318,Sandhurst,784037
319,Mpumalanga,786402
320,Zanzibar,788768
321,Rose Hill,791134
322,Baie Du Tombeau,793500
323,Moçambique,795866
324,Kampala,798232
325,Masvingo,800598
326,Odua,802964
327,Green Point,805330
328,Base,807696
329,Mbezi,810062
330,Sebha,812428
331,Minia,814794
332,Nakuru,817159
333,Machakos,819525
334,Kisumu,821891
335,Kisii,824257
336,Narok,826623
337,Maseru,828989
338,Klerksdorp,831355
339,Lansdowne,833721
340,Point,836087
341,Sandown,838453
342,Sétif,840819
343,Ghardaïa,843185
344,Ibadan,845551
345,Enugu,847917
346,Ilorin,850282
347,El Beïda,852648
348,Biskra,855014
349,Mostaganem,857380
350,Tiaret,859746
351,Bouira,862112
352,Misr,864478
353,Banha,866844
354,Qena,869210
355,Ismailia,871576
356,Suez,873942
357,Suës,876308
358,Ziftá,878674
359,Belbeis,881039
360,Hehia,883405
361,Nouakchott,885771
362,Valhalla,888137
363,Pittsburgh,890503
364,Bridgeton,892869
365,San Francisco,895235
366,New York,897601
367,Bear Lake,899967
368,Piscataway,902333
369,Keuka Park,904699
370,Brattleboro,907065
371,Hanscom Afb,909431
372,Nashville,911796
373,Bethel,914162
374,Jamaica,916528
375,Saginaw,918894
376,San Jose,921260
377,Haverhill,923626
378,Chicago,925992
379,Richmond,928358
380,Somerset,930724
381,Wilmington,933090
382,Mckinney,935456
383,Round Rock,937822
384,Dearborn,940188
